"Location","nation","id","Country","Country_work","gender","what_participant_group","field_research","total_research","percent_Applied_Research_current","percent_Applied_Research_past","percent_Fundamental_Research_past","percent_fundemental_research_current","percent_Use_inspired_Research_current","percent_Use_inspired_Research_past","changed","majority_current","majority_past"
"Australia","Australia",2165,"Australia","Australia","Male","Senior academic researcher with >10 years of experience applying for research grants","Medicine and Life Science",100,0,0,100,70,0,0,"Yes","fund.current","fund.past"
"Australia","Australia",2168,"Australia","Australia","Male","Senior academic researcher with >10 years of experience applying for research grants","Physical Science (eg. math, physics, chemistry, computer science)",100,40,20,60,30,30,20,"Yes","fund.current","fund.past"
"Australia","Australia",2170,"Australia","Australia","Male","Senior academic researcher with >10 years of experience applying for research grants","Social Science / Humanities",100,0,10,90,100,0,0,"Yes","fund.current","fund.past"
"Australia","Australia",2171,"Australia","Australia","Female","Senior academic researcher with >10 years of experience applying for research grants","Natural Science",100,0,0,100,90,10,0,"Yes","fund.current","fund.past"
"Australia","Australia",2173,"Australia","Australia","Male","Senior academic researcher with >10 years of experience applying for research grants","Physical Science (eg. math, physics, chemistry, computer science)",100,0,0,10,30,70,90,"Yes","use.current","use.past"
"Australia","Australia",2174,"Australia","Australia","Male","Senior academic researcher with >10 years of experience applying for research grants","Medicine and Life Science",100,30,40,10,20,50,50,"Yes","use.current","use.past"
"Australia","Australia",2175,"Australia","Australia","Male","Senior academic researcher with >10 years of experience applying for research grants","Medicine and Life Science",100,80,100,0,20,0,0,"Yes","app.current","app.past"
"Australia","Australia",2176,"Australia","Australia","Female","Senior academic researcher with >10 years of experience applying for research grants","Interdisciplinary Science",100,50,40,20,10,40,40,"Yes","app.current","fund.past"
"Australia","Australia",2177,"Australia","Australia","Male","Senior academic researcher with >10 years of experience applying for research grants","Medicine and Life Science",100,40,10,60,0,60,30,"Yes","use.current","fund.past"
"Australia","Australia",2179,"Australia","Australia","Male","Senior academic researcher with >10 years of experience applying for research grants","Engineering",100,30,0,20,10,60,80,"Yes","use.current","use.past"
"Australia","Australia",2184,"Australia","Australia","Male","Senior academic researcher with >10 years of experience applying for research grants","Physical Science (eg. math, physics, chemistry, computer science)",100,50,10,90,50,0,0,"Yes","fund.app.half.current","fund.past"
"Australia","Australia",2185,"Australia","Australia","Male","Early career academic researcher with <10 years experience applying for research grants since completion of PhD","Medicine and Life Science",100,10,10,50,20,70,40,"Yes","use.current","fund.past"
"Australia","Australia",2188,"Australia","Australia","Female","Senior academic researcher with >10 years of experience applying for research grants","Medicine and Life Science",100,40,10,30,10,60,60,"Yes","use.current","use.past"
"Ohio","United States",2192,"United States","United States","Male","Early career academic researcher with <10 years experience applying for research grants since completion of PhD","Physical Science (eg. math, physics, chemistry, computer science)",80,10,0,20,20,70,60,"Yes","use.current","use.past"
"Australia","Australia",2193,"Australia","Australia","Male","Senior academic researcher with >10 years of experience applying for research grants","Physical Science (eg. math, physics, chemistry, computer science)",100,0,10,80,60,40,10,"Yes","fund.current","fund.past"
"Massachusetts","United States",2194,"United States","United States","Female","Senior academic researcher with >10 years of experience applying for research grants","Natural Science",100,0,0,100,70,30,0,"Yes","fund.current","fund.past"
"Australia","Australia",2196,"Australia","Australia","Female","Senior academic researcher with >10 years of experience applying for research grants","Medicine and Life Science",100,0,0,40,20,80,60,"Yes","use.current","use.past"
"Australia","Australia",2198,"Australia","Australia","Male","Senior academic researcher with >10 years of experience applying for research grants","Engineering",90,50,20,70,50,0,0,"Yes","fund.app.half.current","fund.past"
"Australia","Australia",2199,"Australia","Australia","Female","Non-academic researcher conducting or managing research in industry or government with >10 years of experience","Interdisciplinary Science",100,70,40,20,10,20,40,"Yes","app.current","fund.past"
"Australia","Australia",2200,"Australia","Australia","Male","Senior academic researcher with >10 years of experience applying for research grants","Physical Science (eg. math, physics, chemistry, computer science)",110,45.4545454545455,54.5454545454545,18.1818181818182,9.09090909090909,36.3636363636364,27.2727272727273,"Yes","fund.current","app.past"
"Australia","Australia",2205,"Australia","Australia","Male","Early career academic researcher with <10 years experience applying for research grants since completion of PhD","Natural Science",100,10,0,90,80,10,10,"Yes","fund.current","fund.past"
"Australia","Australia",2207,"Australia","Australia","Male","Senior academic researcher with >10 years of experience applying for research grants","Medicine and Life Science",100,10,0,70,30,60,30,"Yes","use.current","fund.past"
"Australia","Australia",2209,"Australia","Australia","Male","Senior academic researcher with >10 years of experience applying for research grants","Medicine and Life Science",100,0,0,80,60,40,20,"Yes","fund.current","fund.past"
"Australia","Australia",2217,"Australia","Australia","Female","Early career academic researcher with <10 years experience applying for research grants since completion of PhD","Medicine and Life Science",100,40,20,80,30,30,0,"Yes","fund.current","fund.past"
"Australia","Australia",2226,"Australia","Australia","Male","Senior academic researcher with >10 years of experience applying for research grants","Natural Science",100,0,0,100,80,20,0,"Yes","fund.current","fund.past"
"Australia","Australia",2227,"Australia","Australia","Male","Senior academic researcher with >10 years of experience applying for research grants","Physical Science (eg. math, physics, chemistry, computer science)",100,80,40,50,10,10,10,"Yes","app.current","fund.past"
"Australia","Australia",2231,"Australia","Australia","Male","Senior academic researcher with >10 years of experience applying for research grants","Physical Science (eg. math, physics, chemistry, computer science)",100,0,10,70,80,20,20,"Yes","fund.current","fund.past"
"Australia","Australia",2238,"Australia","Australia","Female","Senior academic researcher with >10 years of experience applying for research grants","Natural Science",100,20,0,50,40,40,50,"Yes","fund.current","fund.use.half.past"
"Australia","Australia",2241,"Australia","Australia","Female","Senior academic researcher with >10 years of experience applying for research grants","Medicine and Life Science",100,30,0,100,40,30,0,"Yes","fund.current","fund.past"
"Australia","Australia",2245,"Australia","Australia","Female","Senior academic researcher with >10 years of experience applying for research grants","Natural Science",100,30,0,60,30,20,40,"Yes","fund.current","fund.past"
"Australia","Australia",2246,"Australia","Australia","Female","Senior academic researcher with >10 years of experience applying for research grants","Medicine and Life Science",100,0,0,70,30,60,30,"Yes","use.current","fund.past"
"Australia","Australia",2251,"Australia","Australia","Male","Senior academic researcher with >10 years of experience applying for research grants","Medicine and Life Science",90,20,0,50,30,50,40,"Yes","use.current","fund.past"
"Australia","Australia",2255,"Australia","Australia","Male","Senior academic researcher with >10 years of experience applying for research grants","Natural Science",100,0,0,90,70,30,10,"Yes","fund.current","fund.past"
"Australia","Australia",2256,"Australia","Australia","Female","Senior academic researcher with >10 years of experience applying for research grants","Engineering",100,40,0,100,60,0,0,"Yes","fund.current","fund.past"
"Australia","Australia",2259,"Australia","Australia","Male","Senior academic researcher with >10 years of experience applying for research grants","Natural Science",100,50,80,20,50,0,0,"Yes","fund.app.half.current","app.past"
"Australia","Australia",2261,"Australia","Australia","Male","Senior academic researcher with >10 years of experience applying for research grants","Physical Science (eg. math, physics, chemistry, computer science)",100,20,20,60,30,50,20,"Yes","use.current","fund.past"
"Australia","Australia",2262,"Australia","Australia","Female","Senior academic researcher with >10 years of experience applying for research grants","Natural Science",100,70,50,50,30,0,0,"Yes","app.current","fund.app.half.past"
"Australia","Australia",2268,"Australia","Australia","Female","Senior academic researcher with >10 years of experience applying for research grants","Medicine and Life Science",100,20,0,60,40,40,40,"Yes","fund.current","fund.past"
"Australia","Australia",2269,"Australia","Australia","Male","Senior academic researcher with >10 years of experience applying for research grants","Interdisciplinary Science",100,0,0,70,50,50,30,"Yes","fund.use.half.current","fund.past"
"Australia","Australia",2271,"Australia","Australia","Female","Senior academic researcher with >10 years of experience applying for research grants","Natural Science",100,0,0,100,90,10,0,"Yes","fund.current","fund.past"
"Australia","Australia",2274,"Australia","Australia","Male","Senior academic researcher with >10 years of experience applying for research grants","Medicine and Life Science",100,20,0,50,20,60,50,"Yes","use.current","fund.use.half.past"
"Australia","Australia",2275,"Australia","Australia","Male","Senior academic researcher with >10 years of experience applying for research grants","Engineering",100,40,40,40,20,40,20,"Yes","fund.current","fund.past"
"Australia","Australia",2276,"Australia","Australia","Male","Senior academic researcher with >10 years of experience applying for research grants","Physical Science (eg. math, physics, chemistry, computer science)",100,40,20,80,50,10,0,"Yes","fund.current","fund.past"
"Australia","Australia",2279,"Australia","Australia","Male","Senior academic researcher with >10 years of experience applying for research grants","Physical Science (eg. math, physics, chemistry, computer science)",100,40,20,50,30,30,30,"Yes","fund.current","fund.past"
"Australia","Australia",2284,"Australia","Australia","Male","Senior academic researcher with >10 years of experience applying for research grants","Medicine and Life Science",100,20,0,80,40,40,20,"Yes","fund.current","fund.past"
"Netherlands","Australia",2285,"Netherlands","Australia","Female","Senior academic researcher with >10 years of experience applying for research grants","Natural Science",100,0,0,100,90,10,0,"Yes","fund.current","fund.past"
"Australia","Australia",2286,"Australia","Australia","Female","Senior academic researcher with >10 years of experience applying for research grants","Medicine and Life Science",100,0,0,100,30,70,0,"Yes","use.current","fund.past"
"Australia","Australia",2290,"Australia","Australia","Male","Senior academic researcher with >10 years of experience applying for research grants","Medicine and Life Science",100,30,20,50,20,50,30,"Yes","use.current","fund.past"
"Australia","Australia",2291,"Australia","Australia","Female","Senior academic researcher with >10 years of experience applying for research grants","Natural Science",100,10,50,50,90,0,0,"Yes","fund.current","fund.app.half.past"
"","Australia",2296,"","Australia","Male","Senior academic researcher with >10 years of experience applying for research grants","Physical Science (eg. math, physics, chemistry, computer science)",100,10,0,100,90,0,0,"Yes","fund.current","fund.past"
"France","Australia",2298,"France","Australia","Male","Senior academic researcher with >10 years of experience applying for research grants","Other",100,40,10,20,0,60,70,"Yes","use.current","use.past"
"Australia","Australia",2300,"Australia","Australia","Male","Senior academic researcher with >10 years of experience applying for research grants","Physical Science (eg. math, physics, chemistry, computer science)",100,30,20,60,40,30,20,"Yes","fund.current","fund.past"
"Australia","Australia",2305,"Australia","Australia","Male","Senior academic researcher with >10 years of experience applying for research grants","Medicine and Life Science",90,0,0,20,20,80,70,"Yes","use.current","use.past"
"Australia","Australia",2307,"Australia","Australia","Male","Senior academic researcher with >10 years of experience applying for research grants","Interdisciplinary Science",100,0,0,40,70,30,60,"Yes","fund.current","use.past"
"Australia","Australia",2308,"Australia","Australia","Male","Early career academic researcher with <10 years experience applying for research grants since completion of PhD","Natural Science",100,10,0,90,60,30,10,"Yes","fund.current","fund.past"
"Australia","Australia",2311,"Australia","Australia","Male","Early career academic researcher with <10 years experience applying for research grants since completion of PhD","Medicine and Life Science",100,30,10,90,70,0,0,"Yes","fund.current","fund.past"
"Australia","Australia",2312,"Australia","Australia","Male","Senior academic researcher with >10 years of experience applying for research grants","Medicine and Life Science",100,0,0,100,70,20,0,"Yes","fund.current","fund.past"
"Arizona","Australia",2316,"United States","Australia","Female","Senior academic researcher with >10 years of experience applying for research grants","Physical Science (eg. math, physics, chemistry, computer science)",100,0,0,100,60,40,0,"Yes","fund.current","fund.past"
"Australia","Australia",2319,"Australia","Australia","Male","Senior academic researcher with >10 years of experience applying for research grants","Medicine and Life Science",100,20,50,20,50,30,30,"Yes","fund.current","app.past"
"Australia","Australia",2320,"Australia","Australia","Male","Senior academic researcher with >10 years of experience applying for research grants","Natural Science",100,20,20,60,20,60,20,"Yes","use.current","fund.past"
"Australia","Australia",2322,"Australia","Australia","Male","Early career academic researcher with <10 years experience applying for research grants since completion of PhD","Natural Science",100,0,0,80,50,50,20,"Yes","fund.use.half.current","fund.past"
"Australia","Australia",2324,"Australia","Australia","Female","Early career academic researcher with <10 years experience applying for research grants since completion of PhD","Medicine and Life Science",100,0,0,90,80,20,10,"Yes","fund.current","fund.past"
"Australia","Australia",2325,"Australia","Australia","Male","Senior academic researcher with >10 years of experience applying for research grants","Natural Science",100,0,10,30,20,70,60,"Yes","use.current","use.past"
"Germany","Australia",2329,"Germany","Australia","Male","Early career academic researcher with <10 years experience applying for research grants since completion of PhD","Medicine and Life Science",100,10,0,40,30,50,60,"Yes","use.current","use.past"
"United Kingdom","United Kingdom",2331,"United Kingdom","United Kingdom","Male","Senior academic researcher with >10 years of experience applying for research grants","Physical Science (eg. math, physics, chemistry, computer science)",100,0,10,90,100,0,0,"Yes","fund.current","fund.past"
"Australia","Australia",2337,"Australia","Australia","Female","Senior academic researcher with >10 years of experience applying for research grants","Medicine and Life Science",100,50,30,70,0,50,0,"Yes","use.app.half.current","fund.past"
"Australia","Australia",2339,"Australia","Australia","Male","Senior academic researcher with >10 years of experience applying for research grants","Medicine and Life Science",100,20,0,100,80,0,0,"Yes","fund.current","fund.past"
"Australia","Australia",2341,"Australia","Australia","Female","Early career academic researcher with <10 years experience applying for research grants since completion of PhD","Medicine and Life Science",100,0,0,100,90,10,0,"Yes","fund.current","fund.past"
"Australia","Australia",2343,"Australia","Australia","Male","Senior academic researcher with >10 years of experience applying for research grants","Medicine and Life Science",100,50,30,70,50,0,0,"Yes","fund.app.half.current","fund.past"
"Australia","Australia",2345,"Australia","Australia","Male","Senior academic researcher with >10 years of experience applying for research grants","Physical Science (eg. math, physics, chemistry, computer science)",100,0,0,100,70,30,0,"Yes","fund.current","fund.past"
"Australia","Australia",2349,"Australia","Australia","Female","Senior academic researcher with >10 years of experience applying for research grants","Medicine and Life Science",100,50,30,40,10,40,30,"Yes","app.current","fund.past"
"Australia","Australia",2350,"Australia","Australia","Male","Senior academic researcher with >10 years of experience applying for research grants","Medicine and Life Science",100,0,0,100,80,20,0,"Yes","fund.current","fund.past"
"Australia","Australia",2351,"Australia","Australia","Male","Senior academic researcher with >10 years of experience applying for research grants","Social Science / Humanities",100,20,20,80,70,10,0,"Yes","fund.current","fund.past"
"Australia","Australia",2356,"Australia","Australia","Female","Senior academic researcher with >10 years of experience applying for research grants","Medicine and Life Science",100,80,40,0,0,20,60,"Yes","app.current","use.past"
"Australia","Australia",2357,"Australia","Australia","Male","Senior academic researcher with >10 years of experience applying for research grants","Physical Science (eg. math, physics, chemistry, computer science)",100,70,30,30,10,20,40,"Yes","app.current","fund.past"
"Australia","Australia",2359,"Australia","Australia","Male","Senior academic researcher with >10 years of experience applying for research grants","Medicine and Life Science",100,0,0,90,60,40,10,"Yes","fund.current","fund.past"
"Australia","Australia",2360,"Australia","Australia","Male","Senior academic researcher with >10 years of experience applying for research grants","Natural Science",100,10,0,80,30,60,20,"Yes","use.current","fund.past"
"British Columbia","Canada",2361,"Canada","Canada","Male","Senior academic researcher with >10 years of experience applying for research grants","Physical Science (eg. math, physics, chemistry, computer science)",100,50,20,70,50,0,10,"Yes","fund.app.half.current","fund.past"
"Australia","Australia",2364,"Australia","Australia","Male","Senior academic researcher with >10 years of experience applying for research grants","Physical Science (eg. math, physics, chemistry, computer science)",100,70,30,70,30,0,0,"Yes","app.current","fund.past"
"New Zealand","New Zealand",2366,"New Zealand","New Zealand","Male","Senior academic researcher with >10 years of experience applying for research grants","Interdisciplinary Science",100,10,0,100,80,10,0,"Yes","fund.current","fund.past"
"Australia","Australia",2367,"Australia","Australia","Male","Senior academic researcher with >10 years of experience applying for research grants","Medicine and Life Science",100,0,0,40,20,80,60,"Yes","use.current","use.past"
"Australia","Australia",2368,"Australia","","Male","Senior academic researcher with >10 years of experience applying for research grants","Medicine and Life Science",100,50,10,80,40,10,10,"Yes","app.current","fund.past"
"Australia","Australia",2369,"Australia","Australia","Female","Senior academic researcher with >10 years of experience applying for research grants","Medicine and Life Science",100,40,40,10,60,50,50,"Yes","use.current","use.past"
"Norway","Australia",2371,"Norway","Australia","Male","Senior academic researcher with >10 years of experience applying for research grants","Natural Science",100,20,20,80,70,10,0,"Yes","fund.current","fund.past"
"New Zealand","New Zealand",2376,"New Zealand","New Zealand","Male","Senior academic researcher with >10 years of experience applying for research grants","Natural Science",100,30,10,80,50,20,10,"Yes","fund.current","fund.past"
"New Zealand","New Zealand",2377,"New Zealand","New Zealand","Male","Senior academic researcher with >10 years of experience applying for research grants","Natural Science",100,20,0,100,70,10,0,"Yes","fund.current","fund.past"
"Australia","Australia",2379,"Australia","Australia","Male","Early career academic researcher with <10 years experience applying for research grants since completion of PhD","Natural Science",100,0,0,100,90,10,0,"Yes","fund.current","fund.past"
"New Zealand","New Zealand",2380,"New Zealand","New Zealand","Male","Senior academic researcher with >10 years of experience applying for research grants","Interdisciplinary Science",100,0,0,90,90,10,10,"Yes","fund.current","fund.past"
"Australia","Australia",2383,"Australia","Australia","Male","Early career academic researcher with <10 years experience applying for research grants since completion of PhD","Physical Science (eg. math, physics, chemistry, computer science)",100,0,0,70,50,50,30,"Yes","fund.use.half.current","fund.past"
"Australia","Australia",2384,"Australia","Australia","Male","Senior academic researcher with >10 years of experience applying for research grants","Physical Science (eg. math, physics, chemistry, computer science)",100,20,10,90,80,0,0,"Yes","fund.current","fund.past"
"Australia","Australia",2386,"Australia","Australia","Male","Senior academic researcher with >10 years of experience applying for research grants","Social Science / Humanities",100,0,0,90,70,20,10,"Yes","fund.current","fund.past"
"New Zealand","New Zealand",2390,"New Zealand","New Zealand","Female","Senior academic researcher with >10 years of experience applying for research grants","Physical Science (eg. math, physics, chemistry, computer science)",100,70,30,70,30,0,0,"Yes","app.current","fund.past"
"Australia","Australia",2397,"Australia","Australia","Female","Senior academic researcher with >10 years of experience applying for research grants","Social Science / Humanities",100,80,50,20,10,10,30,"Yes","app.current","app.past"
"New Zealand","New Zealand",2398,"New Zealand","New Zealand","","Senior academic researcher with >10 years of experience applying for research grants","Medicine and Life Science",100,60,70,10,20,20,20,"Yes","app.current","app.past"
"Spain","Spain",2401,"Spain","Spain","Female","Senior academic researcher with >10 years of experience applying for research grants","Physical Science (eg. math, physics, chemistry, computer science)",100,0,0,100,50,50,0,"Yes","fund.use.half.current","fund.past"
"Australia","Australia",2403,"Australia","Australia","Male","Senior academic researcher with >10 years of experience applying for research grants","Natural Science",100,10,0,100,90,0,0,"Yes","fund.current","fund.past"
"Australia","Australia",2404,"Australia","Australia","Female","Senior academic researcher with >10 years of experience applying for research grants","Interdisciplinary Science",100,40,10,60,20,40,30,"Yes","fund.current","fund.past"
"New Zealand","New Zealand",2408,"New Zealand","New Zealand","Male","Senior academic researcher with >10 years of experience applying for research grants","Medicine and Life Science",100,30,20,80,70,0,0,"Yes","fund.current","fund.past"
"New Zealand","New Zealand",2410,"New Zealand","New Zealand","Male","Senior academic researcher with >10 years of experience applying for research grants","Physical Science (eg. math, physics, chemistry, computer science)",100,20,10,70,60,20,20,"Yes","fund.current","fund.past"
"New Zealand","New Zealand",2412,"New Zealand","New Zealand","Female","Senior academic researcher with >10 years of experience applying for research grants","Medicine and Life Science",100,0,0,70,40,60,30,"Yes","use.current","fund.past"
"Australia","Australia",2415,"Australia","Australia","Male","Senior academic researcher with >10 years of experience applying for research grants","Physical Science (eg. math, physics, chemistry, computer science)",100,10,20,30,10,80,50,"Yes","use.current","use.past"
"New Zealand","New Zealand",2418,"New Zealand","New Zealand","Male","Senior academic researcher with >10 years of experience applying for research grants","Engineering",100,100,80,20,0,0,0,"Yes","app.current","app.past"
"New Zealand","New Zealand",2421,"New Zealand","New Zealand","Male","Senior academic researcher with >10 years of experience applying for research grants","Engineering",100,40,20,80,60,0,0,"Yes","fund.current","fund.past"
"New Zealand","New Zealand",2422,"New Zealand","New Zealand","Male","Senior academic researcher with >10 years of experience applying for research grants","Engineering",100,70,80,20,30,0,0,"Yes","app.current","app.past"
"New Zealand","New Zealand",2423,"New Zealand","New Zealand","Male","Early career academic researcher with <10 years experience applying for research grants since completion of PhD","Engineering",100,60,20,50,20,20,30,"Yes","app.current","fund.past"
"New Zealand","New Zealand",2425,"New Zealand","New Zealand","Male","Senior academic researcher with >10 years of experience applying for research grants","Interdisciplinary Science",70,50,30,10,10,40,30,"Yes","app.current","fund.past"
"Germany","Germany",2427,"Germany","Germany","Female","Postdoctoral fellow or research assistant with experience applying for research grants, or anticipating the need to apply for grants in the near future","Natural Science",190,5.26315789473684,36.8421052631579,15.7894736842105,47.3684210526316,26.3157894736842,47.3684210526316,"Yes","fund.current","fund.past"
"New Zealand","New Zealand",2428,"New Zealand","New Zealand","Male","Senior academic researcher with >10 years of experience applying for research grants","Medicine and Life Science",100,0,10,80,90,10,10,"Yes","fund.current","fund.past"
"New Zealand","New Zealand",2432,"New Zealand","New Zealand","Male","Senior academic researcher with >10 years of experience applying for research grants","Natural Science",100,20,10,90,70,10,0,"Yes","fund.current","fund.past"
"Australia","Australia",2438,"Australia","Australia","Male","Senior academic researcher with >10 years of experience applying for research grants","Natural Science",100,0,0,90,70,20,10,"Yes","fund.current","fund.past"
"New Zealand","New Zealand",2439,"New Zealand","New Zealand","Male","Senior academic researcher with >10 years of experience applying for research grants","Engineering",90,0,0,20,0,100,70,"Yes","use.current","use.past"
"Australia","Australia",2443,"Australia","Australia","Male","Early career academic researcher with <10 years experience applying for research grants since completion of PhD","Physical Science (eg. math, physics, chemistry, computer science)",110,9.09090909090909,9.09090909090909,90.9090909090909,81.8181818181818,0,0,"Yes","fund.current","fund.past"
"United Kingdom","United Kingdom",2444,"United Kingdom","United Kingdom","Male","Early career academic researcher with <10 years experience applying for research grants since completion of PhD","Physical Science (eg. math, physics, chemistry, computer science)",100,20,10,70,50,30,20,"Yes","fund.current","fund.past"
"New Zealand","New Zealand",2447,"New Zealand","New Zealand","Female","Senior academic researcher with >10 years of experience applying for research grants","Social Science / Humanities",100,10,0,100,70,20,0,"Yes","fund.current","fund.past"
"New Zealand","New Zealand",2449,"New Zealand","New Zealand","Male","Senior academic researcher with >10 years of experience applying for research grants","Natural Science",100,20,0,100,70,10,0,"Yes","fund.current","fund.past"
"New Zealand","New Zealand",2452,"New Zealand","New Zealand","Female","Senior academic researcher with >10 years of experience applying for research grants","Medicine and Life Science",60,20,50,10,10,0,0,"Yes","fund.current","app.past"
"United Kingdom","New Zealand",2458,"United Kingdom","New Zealand","Male","Senior academic researcher with >10 years of experience applying for research grants","Natural Science",100,30,20,10,0,70,70,"Yes","use.current","use.past"
"New Zealand","New Zealand",2462,"New Zealand","New Zealand","Male","Senior academic researcher with >10 years of experience applying for research grants","Interdisciplinary Science",100,0,0,90,70,30,10,"Yes","fund.current","fund.past"
"New Zealand","New Zealand",2465,"New Zealand","New Zealand","Male","Senior academic researcher with >10 years of experience applying for research grants","Engineering",100,10,0,30,20,70,70,"Yes","use.current","use.past"
"New Zealand","New Zealand",2468,"New Zealand","New Zealand","Male","Senior academic researcher with >10 years of experience applying for research grants","Medicine and Life Science",100,70,40,30,10,20,30,"Yes","app.current","fund.past"
"New Zealand","New Zealand",2470,"New Zealand","New Zealand","Male","Senior academic researcher with >10 years of experience applying for research grants","Social Science / Humanities",100,40,20,40,10,50,40,"Yes","use.current","fund.past"
"New Zealand","New Zealand",2471,"New Zealand","","Male","Senior academic researcher with >10 years of experience applying for research grants","Physical Science (eg. math, physics, chemistry, computer science)",100,50,10,90,50,0,0,"Yes","fund.app.half.current","fund.past"
"New Zealand","New Zealand",2472,"New Zealand","New Zealand","Male","Early career academic researcher with <10 years experience applying for research grants since completion of PhD","Engineering",100,30,80,20,70,0,0,"Yes","fund.current","app.past"
"New Zealand","New Zealand",2473,"New Zealand","New Zealand","Female","Senior academic researcher with >10 years of experience applying for research grants","Medicine and Life Science",100,80,50,0,0,20,50,"Yes","app.current","use.app.half.past"
"New Zealand","New Zealand",2475,"New Zealand","New Zealand","Male","Early career academic researcher with <10 years experience applying for research grants since completion of PhD","Social Science / Humanities",100,30,0,100,10,60,0,"Yes","use.current","fund.past"
"New Zealand","New Zealand",2476,"New Zealand","","Male","Senior academic researcher with >10 years of experience applying for research grants","Social Science / Humanities",90,10,0,90,50,40,0,"Yes","fund.current","fund.past"
"New York","United States",2489,"United States","United States","Male","Early career academic researcher with <10 years experience applying for research grants since completion of PhD","Medicine and Life Science",100,0,50,0,0,100,50,"Yes","use.current","use.app.half.past"
"New Zealand","New Zealand",2491,"New Zealand","New Zealand","Male","Senior academic researcher with >10 years of experience applying for research grants","Physical Science (eg. math, physics, chemistry, computer science)",100,50,30,30,0,50,40,"Yes","use.app.half.current","fund.past"
"France","New Zealand",2492,"France","New Zealand","Male","Senior academic researcher with >10 years of experience applying for research grants","Physical Science (eg. math, physics, chemistry, computer science)",100,30,0,100,70,0,0,"Yes","fund.current","fund.past"
"","New Zealand",2493,"","New Zealand","Male","Senior academic researcher with >10 years of experience applying for research grants","Medicine and Life Science",100,40,20,20,20,40,60,"Yes","fund.current","use.past"
"New Zealand","New Zealand",2496,"New Zealand","New Zealand","Male","Senior academic researcher with >10 years of experience applying for research grants","Social Science / Humanities",100,0,0,50,60,40,50,"Yes","fund.current","fund.use.half.past"
"Virginia","United States",2503,"United States","United States","Female","Senior academic researcher with >10 years of experience applying for research grants","Interdisciplinary Science",100,0,0,100,70,20,0,"Yes","fund.current","fund.past"
"Japan","United States",2504,"Japan","United States","Male","Senior academic researcher with >10 years of experience applying for research grants","Medicine and Life Science",100,20,10,70,50,30,20,"Yes","fund.current","fund.past"
"Minnesota","United States",2505,"United States","United States","Male","Senior academic researcher with >10 years of experience applying for research grants","Medicine and Life Science",100,30,10,80,50,20,10,"Yes","fund.current","fund.past"
"Virginia","United States",2507,"United States","United States","Female","Early career academic researcher with <10 years experience applying for research grants since completion of PhD","Physical Science (eg. math, physics, chemistry, computer science)",100,30,10,50,30,40,40,"Yes","fund.current","fund.past"
"Virginia","United States",2508,"United States","United States","Female","Senior academic researcher with >10 years of experience applying for research grants","Physical Science (eg. math, physics, chemistry, computer science)",100,0,0,80,30,70,20,"Yes","use.current","fund.past"
"Idaho","United States",2517,"United States","United States","Male","Senior academic researcher with >10 years of experience applying for research grants","Physical Science (eg. math, physics, chemistry, computer science)",100,70,50,10,10,20,40,"Yes","app.current","app.past"
"Virginia","United States",2521,"United States","United States","Male","Senior academic researcher with >10 years of experience applying for research grants","Natural Science",100,10,0,80,30,50,20,"Yes","use.current","fund.past"
"Idaho","United States",2524,"United States","United States","Male","Early career academic researcher with <10 years experience applying for research grants since completion of PhD","Interdisciplinary Science",100,20,10,70,30,50,20,"Yes","use.current","fund.past"
"Utah","United States",2529,"United States","United States","Male","Senior academic researcher with >10 years of experience applying for research grants","Engineering",100,30,20,70,50,20,10,"Yes","fund.current","fund.past"
"","United States",2531,"","United States","Male","Early career academic researcher with <10 years experience applying for research grants since completion of PhD","Physical Science (eg. math, physics, chemistry, computer science)",100,10,0,90,60,30,10,"Yes","fund.current","fund.past"
"Idaho","United States",2534,"United States","United States","Male","Senior academic researcher with >10 years of experience applying for research grants","Physical Science (eg. math, physics, chemistry, computer science)",100,10,0,100,90,0,0,"Yes","fund.current","fund.past"
"Idaho","United States",2536,"United States","United States","Male","Senior academic researcher with >10 years of experience applying for research grants","Physical Science (eg. math, physics, chemistry, computer science)",100,70,50,50,30,0,0,"Yes","app.current","fund.app.half.past"
"Utah","United States",2538,"United States","United States","Male","Senior academic researcher with >10 years of experience applying for research grants","Engineering",100,100,70,20,0,0,10,"Yes","app.current","app.past"
"Utah","United Kingdom",2543,"United States","United Kingdom","Male","Senior academic researcher with >10 years of experience applying for research grants","Natural Science",100,0,0,90,70,30,10,"Yes","fund.current","fund.past"
"Switzerland","United States",2545,"Switzerland","United States","Male","Senior academic researcher with >10 years of experience applying for research grants","Medicine and Life Science",100,0,0,80,30,70,20,"Yes","use.current","fund.past"
"Utah","United States",2548,"United States","United States","Female","Early career academic researcher with <10 years experience applying for research grants since completion of PhD","Engineering",100,10,0,90,70,20,10,"Yes","fund.current","fund.past"
"Minnesota","United States",2549,"United States","United States","Male","Senior academic researcher with >10 years of experience applying for research grants","Medicine and Life Science",100,10,0,90,70,20,10,"Yes","fund.current","fund.past"
"California","United States",2550,"United States","United States","Female","Senior academic researcher with >10 years of experience applying for research grants","Natural Science",100,20,0,80,50,30,20,"Yes","fund.current","fund.past"
"Idaho","United States",2551,"United States","United States","Female","Senior academic researcher with >10 years of experience applying for research grants","Engineering",100,40,20,10,0,60,70,"Yes","use.current","use.past"
